what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1324323581707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1324323581733
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1324323581733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324323600533
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1324323608341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324323627484
error,log,,,"Failed to connect to Standalone V8 VM",1324323630870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324323631042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324323634720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324323638654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324323652396
started,bundle,org.python.pydev.debug,2.2.4.2011110216,"org.python.pydev.debug",1324323653373
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1324323653407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1324323657835
